var,date,value,table,type
Term deposits,2024-03-31,1121303.8,Tab 2b,Banks
Term deposits,2024-06-30,1134543.5,Tab 2b,Banks
Term deposits,2024-09-30,1178616.9,Tab 2b,Banks
Certificates of deposit,2004-06-30,165581.5,Tab 2b,Banks
Certificates of deposit,2004-09-30,172395.6,Tab 2b,Banks
Certificates of deposit,2004-12-31,174293.9,Tab 2b,Banks
Certificates of deposit,2005-03-31,180945.6,Tab 2b,Banks
Certificates of deposit,2005-06-30,172771.4,Tab 2b,Banks
Certificates of deposit,2005-09-30,175051.1,Tab 2b,Banks
Certificates of deposit,2005-12-31,176091.1,Tab 2b,Banks
Certificates of deposit,2006-03-31,183603.2,Tab 2b,Banks
Certificates of deposit,2006-06-30,196774.9,Tab 2b,Banks
Certificates of deposit,2006-09-30,190766.7,Tab 2b,Banks
Certificates of deposit,2006-12-31,202866.5,Tab 2b,Banks
Certificates of deposit,2007-03-31,209923.2,Tab 2b,Banks
Certificates of deposit,2007-06-30,219677,Tab 2b,Banks
Certificates of deposit,2007-09-30,307784,Tab 2b,Banks
Certificates of deposit,2007-12-31,371434.9,Tab 2b,Banks
Certificates of deposit,2008-03-31,379925.8,Tab 2b,Banks
Certificates of deposit,2008-06-30,380351.8,Tab 2b,Banks
Certificates of deposit,2008-09-30,411169.8,Tab 2b,Banks
Certificates of deposit,2008-12-31,395082.5,Tab 2b,Banks
Certificates of deposit,2009-03-31,358390.6,Tab 2b,Banks
Certificates of deposit,2009-06-30,367954.6,Tab 2b,Banks
Certificates of deposit,2009-09-30,351090.2,Tab 2b,Banks
Certificates of deposit,2009-12-31,350313.3,Tab 2b,Banks
Certificates of deposit,2010-03-31,319808.7,Tab 2b,Banks
Certificates of deposit,2010-06-30,321751.5,Tab 2b,Banks
Certificates of deposit,2010-09-30,294138.8,Tab 2b,Banks
Certificates of deposit,2010-12-31,315545.8,Tab 2b,Banks
Certificates of deposit,2011-03-31,311846,Tab 2b,Banks
Certificates of deposit,2011-06-30,313432.8,Tab 2b,Banks
Certificates of deposit,2011-09-30,332973.9,Tab 2b,Banks
Certificates of deposit,2011-12-31,323913.8,Tab 2b,Banks
Certificates of deposit,2012-03-31,328429,Tab 2b,Banks
Certificates of deposit,2012-06-30,323193.4,Tab 2b,Banks
Certificates of deposit,2012-09-30,299610.1,Tab 2b,Banks
Certificates of deposit,2012-12-31,298071.9,Tab 2b,Banks
Certificates of deposit,2013-03-31,285643.8,Tab 2b,Banks
Certificates of deposit,2013-06-30,287469.1,Tab 2b,Banks
Certificates of deposit,2013-09-30,273140.2,Tab 2b,Banks
Certificates of deposit,2013-12-31,278622,Tab 2b,Banks
Certificates of deposit,2014-03-31,276060.7,Tab 2b,Banks
Certificates of deposit,2014-06-30,284616.4,Tab 2b,Banks
Certificates of deposit,2014-09-30,287199.2,Tab 2b,Banks
Certificates of deposit,2014-12-31,287732,Tab 2b,Banks
Certificates of deposit,2015-03-31,275908.7,Tab 2b,Banks
Certificates of deposit,2015-06-30,282715.3,Tab 2b,Banks
Certificates of deposit,2015-09-30,263705,Tab 2b,Banks
Certificates of deposit,2015-12-31,272671.8,Tab 2b,Banks
Certificates of deposit,2016-03-31,285442.3,Tab 2b,Banks
Certificates of deposit,2016-06-30,271862.7,Tab 2b,Banks
Certificates of deposit,2016-09-30,271789.3,Tab 2b,Banks
Certificates of deposit,2016-12-31,269922.2,Tab 2b,Banks
Certificates of deposit,2017-03-31,271091.9,Tab 2b,Banks
Certificates of deposit,2017-06-30,281238.3,Tab 2b,Banks
Certificates of deposit,2017-09-30,276050,Tab 2b,Banks
Certificates of deposit,2017-12-31,258050.6,Tab 2b,Banks
Certificates of deposit,2018-03-31,260938.5,Tab 2b,Banks
Certificates of deposit,2018-06-30,255504.5,Tab 2b,Banks
Certificates of deposit,2018-09-30,248154.6,Tab 2b,Banks
Certificates of deposit,2018-12-31,250180,Tab 2b,Banks
Certificates of deposit,2019-03-31,261592.1,Tab 2b,Banks
Certificates of deposit,2019-06-30,271116.9,Tab 2b,Banks
Certificates of deposit,2019-09-30,265956.7,Tab 2b,Banks
Certificates of deposit,2019-12-31,270892.4,Tab 2b,Banks
Certificates of deposit,2020-03-31,256641.1,Tab 2b,Banks
Certificates of deposit,2020-06-30,251116.8,Tab 2b,Banks
Certificates of deposit,2020-09-30,236640.9,Tab 2b,Banks
Certificates of deposit,2020-12-31,240051.7,Tab 2b,Banks
Certificates of deposit,2021-03-31,256462.1,Tab 2b,Banks
Certificates of deposit,2021-06-30,271119.1,Tab 2b,Banks
Certificates of deposit,2021-09-30,272753.2,Tab 2b,Banks
Certificates of deposit,2021-12-31,297258.9,Tab 2b,Banks
Certificates of deposit,2022-03-31,286574.1,Tab 2b,Banks
Certificates of deposit,2022-06-30,299357.8,Tab 2b,Banks
Certificates of deposit,2022-09-30,280139.2,Tab 2b,Banks
Certificates of deposit,2022-12-31,294383.7,Tab 2b,Banks
Certificates of deposit,2023-03-31,307951.9,Tab 2b,Banks
Certificates of deposit,2023-06-30,316257.2,Tab 2b,Banks
Certificates of deposit,2023-09-30,312050.4,Tab 2b,Banks
Certificates of deposit,2023-12-31,326140.4,Tab 2b,Banks
Certificates of deposit,2024-03-31,327967.1,Tab 2b,Banks
Certificates of deposit,2024-06-30,333234.4,Tab 2b,Banks
Certificates of deposit,2024-09-30,321851.4,Tab 2b,Banks
Income tax liability,2004-06-30,5592.9,Tab 2b,Banks
Income tax liability,2004-09-30,5609.7,Tab 2b,Banks
Income tax liability,2004-12-31,6108.3,Tab 2b,Banks
Income tax liability,2005-03-31,6129.2,Tab 2b,Banks
Income tax liability,2005-06-30,6212.2,Tab 2b,Banks
Income tax liability,2005-09-30,7090.8,Tab 2b,Banks
Income tax liability,2005-12-31,7219.4,Tab 2b,Banks
Income tax liability,2006-03-31,6904.5,Tab 2b,Banks
Income tax liability,2006-06-30,7066.3,Tab 2b,Banks
Income tax liability,2006-09-30,7815.9,Tab 2b,Banks
Income tax liability,2006-12-31,8972.4,Tab 2b,Banks
Income tax liability,2007-03-31,6645.1,Tab 2b,Banks
Income tax liability,2007-06-30,8924.5,Tab 2b,Banks
Income tax liability,2007-09-30,8130.4,Tab 2b,Banks
Income tax liability,2007-12-31,7572.5,Tab 2b,Banks
Income tax liability,2008-03-31,6000.5,Tab 2b,Banks
Income tax liability,2008-06-30,5349.1,Tab 2b,Banks
Income tax liability,2008-09-30,4102.5,Tab 2b,Banks
Income tax liability,2008-12-31,5407.5,Tab 2b,Banks
Income tax liability,2009-03-31,6670.3,Tab 2b,Banks
Income tax liability,2009-06-30,7418.2,Tab 2b,Banks
Income tax liability,2009-09-30,7680.8,Tab 2b,Banks
Income tax liability,2009-12-31,8935.9,Tab 2b,Banks
Income tax liability,2010-03-31,5035.2,Tab 2b,Banks
Income tax liability,2010-06-30,9173.4,Tab 2b,Banks
Income tax liability,2010-09-30,6718.7,Tab 2b,Banks
Income tax liability,2010-12-31,7279.4,Tab 2b,Banks
Income tax liability,2011-03-31,6473.7,Tab 2b,Banks
Income tax liability,2011-06-30,7158.4,Tab 2b,Banks
Income tax liability,2011-09-30,7183,Tab 2b,Banks
Income tax liability,2011-12-31,7413.1,Tab 2b,Banks
Income tax liability,2012-03-31,6737.7,Tab 2b,Banks
Income tax liability,2012-06-30,6966.7,Tab 2b,Banks
Income tax liability,2012-09-30,7131.4,Tab 2b,Banks
Income tax liability,2012-12-31,6412.5,Tab 2b,Banks
Income tax liability,2013-03-31,6374.3,Tab 2b,Banks
Income tax liability,2013-06-30,6996.6,Tab 2b,Banks
Income tax liability,2013-09-30,7492.8,Tab 2b,Banks
Income tax liability,2013-12-31,7492.6,Tab 2b,Banks
Income tax liability,2014-03-31,5068.4,Tab 2b,Banks
Income tax liability,2014-06-30,4949.1,Tab 2b,Banks
Income tax liability,2014-09-30,6026.7,Tab 2b,Banks
Income tax liability,2014-12-31,5789.9,Tab 2b,Banks
Income tax liability,2015-03-31,5553.1,Tab 2b,Banks
Income tax liability,2015-06-30,5198.6,Tab 2b,Banks
Income tax liability,2015-09-30,5419.1,Tab 2b,Banks
Income tax liability,2015-12-31,5484.4,Tab 2b,Banks
Income tax liability,2016-03-31,4885,Tab 2b,Banks
Income tax liability,2016-06-30,5277.4,Tab 2b,Banks
Income tax liability,2016-09-30,5936.1,Tab 2b,Banks
Income tax liability,2016-12-31,4570.6,Tab 2b,Banks
Income tax liability,2017-03-31,3580.8,Tab 2b,Banks
Income tax liability,2017-06-30,4989.5,Tab 2b,Banks
Income tax liability,2017-09-30,4382.6,Tab 2b,Banks
Income tax liability,2017-12-31,3920,Tab 2b,Banks
Income tax liability,2018-03-31,3903.2,Tab 2b,Banks
Income tax liability,2018-06-30,3628.6,Tab 2b,Banks
Income tax liability,2018-09-30,3137.8,Tab 2b,Banks
Income tax liability,2018-12-31,2855,Tab 2b,Banks
Income tax liability,2019-03-31,1412.9,Tab 2b,Banks
Income tax liability,2019-06-30,2171.1,Tab 2b,Banks
Income tax liability,2019-09-30,3285.1,Tab 2b,Banks
Income tax liability,2019-12-31,2935.7,Tab 2b,Banks
Income tax liability,2020-03-31,2961.6,Tab 2b,Banks
Income tax liability,2020-06-30,2887.3,Tab 2b,Banks
Income tax liability,2020-09-30,2478.3,Tab 2b,Banks
Income tax liability,2020-12-31,2879.3,Tab 2b,Banks
Income tax liability,2021-03-31,2360.4,Tab 2b,Banks
Income tax liability,2021-06-30,2706.9,Tab 2b,Banks
Income tax liability,2021-09-30,2513.8,Tab 2b,Banks
Income tax liability,2021-12-31,3117,Tab 2b,Banks
Income tax liability,2022-03-31,2814.3,Tab 2b,Banks
Income tax liability,2022-06-30,3923.7,Tab 2b,Banks
Income tax liability,2022-09-30,4027.6,Tab 2b,Banks
Income tax liability,2022-12-31,4853.8,Tab 2b,Banks
Income tax liability,2023-03-31,3743.1,Tab 2b,Banks
Income tax liability,2023-06-30,4176.3,Tab 2b,Banks
Income tax liability,2023-09-30,4590.1,Tab 2b,Banks
Income tax liability,2023-12-31,4009.4,Tab 2b,Banks
Income tax liability,2024-03-31,3331,Tab 2b,Banks
Income tax liability,2024-06-30,4090.2,Tab 2b,Banks
Income tax liability,2024-09-30,4127.2,Tab 2b,Banks
Provisions,2004-06-30,7018,Tab 2b,Banks
Provisions,2004-09-30,4766.3,Tab 2b,Banks
Provisions,2004-12-31,4449.3,Tab 2b,Banks
Provisions,2005-03-31,4930.8,Tab 2b,Banks
Provisions,2005-06-30,6701.5,Tab 2b,Banks
Provisions,2005-09-30,5998.2,Tab 2b,Banks
Provisions,2005-12-31,4904.7,Tab 2b,Banks
Provisions,2006-03-31,6289.5,Tab 2b,Banks
Provisions,2006-06-30,7524.3,Tab 2b,Banks
Provisions,2006-09-30,8096.9,Tab 2b,Banks
Provisions,2006-12-31,5794.3,Tab 2b,Banks
Provisions,2007-03-31,7033.7,Tab 2b,Banks
Provisions,2007-06-30,8992.2,Tab 2b,Banks
Provisions,2007-09-30,8756,Tab 2b,Banks
Provisions,2007-12-31,5490.3,Tab 2b,Banks
Provisions,2008-03-31,6226.9,Tab 2b,Banks
Provisions,2008-06-30,8991.8,Tab 2b,Banks
Provisions,2008-09-30,9152.3,Tab 2b,Banks
Provisions,2008-12-31,6438.3,Tab 2b,Banks
Provisions,2009-03-31,6597.6,Tab 2b,Banks
Provisions,2009-06-30,9326.6,Tab 2b,Banks
Provisions,2009-09-30,8821.5,Tab 2b,Banks
Provisions,2009-12-31,5837.9,Tab 2b,Banks
Provisions,2010-03-31,7703.2,Tab 2b,Banks
Provisions,2010-06-30,9645.6,Tab 2b,Banks
Provisions,2010-09-30,9462.3,Tab 2b,Banks
Provisions,2010-12-31,6158.1,Tab 2b,Banks
Provisions,2011-03-31,7755,Tab 2b,Banks
Provisions,2011-06-30,10158.1,Tab 2b,Banks
Provisions,2011-09-30,9527,Tab 2b,Banks
Provisions,2011-12-31,5726.2,Tab 2b,Banks
Provisions,2012-03-31,8204.2,Tab 2b,Banks
Provisions,2012-06-30,11107.4,Tab 2b,Banks
Provisions,2012-09-30,10209.3,Tab 2b,Banks
Provisions,2012-12-31,6026.8,Tab 2b,Banks
Provisions,2013-03-31,7761.4,Tab 2b,Banks
Provisions,2013-06-30,13168.9,Tab 2b,Banks
Provisions,2013-09-30,9280.7,Tab 2b,Banks
Provisions,2013-12-31,5879.3,Tab 2b,Banks
Provisions,2014-03-31,9022.8,Tab 2b,Banks
Provisions,2014-06-30,13769.8,Tab 2b,Banks
Provisions,2014-09-30,11524.3,Tab 2b,Banks
Provisions,2014-12-31,7868.5,Tab 2b,Banks
Provisions,2015-03-31,10756,Tab 2b,Banks
Provisions,2015-06-30,13466.2,Tab 2b,Banks
Provisions,2015-09-30,12740.5,Tab 2b,Banks
Provisions,2015-12-31,8235.9,Tab 2b,Banks
Provisions,2016-03-31,6232.4,Tab 2b,Banks
Provisions,2016-06-30,14539.3,Tab 2b,Banks
Provisions,2016-09-30,6964.2,Tab 2b,Banks
Provisions,2016-12-31,6441.9,Tab 2b,Banks
Provisions,2017-03-31,9898.7,Tab 2b,Banks
Provisions,2017-06-30,14821.8,Tab 2b,Banks
Provisions,2017-09-30,7951.7,Tab 2b,Banks
Provisions,2017-12-31,7233.2,Tab 2b,Banks
Provisions,2018-03-31,8156,Tab 2b,Banks
Provisions,2018-06-30,15731.5,Tab 2b,Banks
Provisions,2018-09-30,8903.3,Tab 2b,Banks
Provisions,2018-12-31,9315.6,Tab 2b,Banks
Provisions,2019-03-31,12310.9,Tab 2b,Banks
Provisions,2019-06-30,15978.2,Tab 2b,Banks
Provisions,2019-09-30,13796.1,Tab 2b,Banks
Provisions,2019-12-31,13283.8,Tab 2b,Banks
Provisions,2020-03-31,15643.8,Tab 2b,Banks
Provisions,2020-06-30,16430.1,Tab 2b,Banks
Provisions,2020-09-30,16888,Tab 2b,Banks
Provisions,2020-12-31,14926.6,Tab 2b,Banks
Provisions,2021-03-31,14960,Tab 2b,Banks
Provisions,2021-06-30,18351.1,Tab 2b,Banks
Provisions,2021-09-30,14686.7,Tab 2b,Banks
Provisions,2021-12-31,13796.5,Tab 2b,Banks
Provisions,2022-03-31,13937.6,Tab 2b,Banks
Provisions,2022-06-30,17416,Tab 2b,Banks
Provisions,2022-09-30,13043.9,Tab 2b,Banks
Provisions,2022-12-31,11804.4,Tab 2b,Banks
Provisions,2023-03-31,12312.1,Tab 2b,Banks
Provisions,2023-06-30,14501.7,Tab 2b,Banks
Provisions,2023-09-30,12510.7,Tab 2b,Banks
Provisions,2023-12-31,11556,Tab 2b,Banks
Provisions,2024-03-31,12039.4,Tab 2b,Banks
Provisions,2024-06-30,11767,Tab 2b,Banks
Provisions,2024-09-30,12094.6,Tab 2b,Banks
Employee entitlements,2004-06-30,2361.5,Tab 2b,Banks
Employee entitlements,2004-09-30,2412,Tab 2b,Banks
Employee entitlements,2004-12-31,2375.6,Tab 2b,Banks
Employee entitlements,2005-03-31,2307.8,Tab 2b,Banks
Employee entitlements,2005-06-30,2481.6,Tab 2b,Banks
Employee entitlements,2005-09-30,2663.3,Tab 2b,Banks
Employee entitlements,2005-12-31,2374.5,Tab 2b,Banks
Employee entitlements,2006-03-31,2195.6,Tab 2b,Banks
Employee entitlements,2006-06-30,2253.8,Tab 2b,Banks
Employee entitlements,2006-09-30,3101.6,Tab 2b,Banks
Employee entitlements,2006-12-31,2923.4,Tab 2b,Banks
Employee entitlements,2007-03-31,2917.8,Tab 2b,Banks
Employee entitlements,2007-06-30,3283.5,Tab 2b,Banks
Employee entitlements,2007-09-30,3737.3,Tab 2b,Banks
Employee entitlements,2007-12-31,3223.1,Tab 2b,Banks
Employee entitlements,2008-03-31,3082,Tab 2b,Banks
Employee entitlements,2008-06-30,3305,Tab 2b,Banks
Employee entitlements,2008-09-30,3576.5,Tab 2b,Banks
Employee entitlements,2008-12-31,3207.5,Tab 2b,Banks
Employee entitlements,2009-03-31,3229.7,Tab 2b,Banks
Employee entitlements,2009-06-30,3547.6,Tab 2b,Banks
Employee entitlements,2009-09-30,3925.6,Tab 2b,Banks
Employee entitlements,2009-12-31,3301.1,Tab 2b,Banks
Employee entitlements,2010-03-31,3552,Tab 2b,Banks
Employee entitlements,2010-06-30,3946.9,Tab 2b,Banks
Employee entitlements,2010-09-30,4165.7,Tab 2b,Banks
Employee entitlements,2010-12-31,3669.1,Tab 2b,Banks
Employee entitlements,2011-03-31,3393.3,Tab 2b,Banks
Employee entitlements,2011-06-30,3780,Tab 2b,Banks
Employee entitlements,2011-09-30,4052,Tab 2b,Banks
Employee entitlements,2011-12-31,3380.9,Tab 2b,Banks
Employee entitlements,2012-03-31,3480,Tab 2b,Banks
Employee entitlements,2012-06-30,3706.8,Tab 2b,Banks
Employee entitlements,2012-09-30,3919.1,Tab 2b,Banks
Employee entitlements,2012-12-31,3393.3,Tab 2b,Banks
Employee entitlements,2013-03-31,3397.4,Tab 2b,Banks
Employee entitlements,2013-06-30,3770.2,Tab 2b,Banks
Employee entitlements,2013-09-30,4124.7,Tab 2b,Banks
Employee entitlements,2013-12-31,3508.6,Tab 2b,Banks
Employee entitlements,2014-03-31,3512,Tab 2b,Banks
Employee entitlements,2014-06-30,3941,Tab 2b,Banks
Employee entitlements,2014-09-30,4287.8,Tab 2b,Banks
Employee entitlements,2014-12-31,3850,Tab 2b,Banks
Employee entitlements,2015-03-31,3833.6,Tab 2b,Banks
Employee entitlements,2015-06-30,4095.3,Tab 2b,Banks
Employee entitlements,2015-09-30,4450.4,Tab 2b,Banks
Employee entitlements,2015-12-31,3797.1,Tab 2b,Banks
Employee entitlements,2016-03-31,3687.2,Tab 2b,Banks
Employee entitlements,2016-06-30,4056.5,Tab 2b,Banks
Employee entitlements,2016-09-30,4232.6,Tab 2b,Banks
Employee entitlements,2016-12-31,3669.5,Tab 2b,Banks
Employee entitlements,2017-03-31,3637.7,Tab 2b,Banks
Employee entitlements,2017-06-30,3960.6,Tab 2b,Banks
Employee entitlements,2017-09-30,4180.2,Tab 2b,Banks
Employee entitlements,2017-12-31,3701.4,Tab 2b,Banks
Employee entitlements,2018-03-31,3701.7,Tab 2b,Banks
Employee entitlements,2018-06-30,3984.4,Tab 2b,Banks
Employee entitlements,2018-09-30,4261.7,Tab 2b,Banks
Employee entitlements,2018-12-31,3780,Tab 2b,Banks
Employee entitlements,2019-03-31,3711.6,Tab 2b,Banks
Employee entitlements,2019-06-30,4182.6,Tab 2b,Banks
Employee entitlements,2019-09-30,4268.2,Tab 2b,Banks
Employee entitlements,2019-12-31,3964.8,Tab 2b,Banks
Employee entitlements,2020-03-31,3815.3,Tab 2b,Banks
Employee entitlements,2020-06-30,4242.1,Tab 2b,Banks
Employee entitlements,2020-09-30,4328.1,Tab 2b,Banks
Employee entitlements,2020-12-31,4300.7,Tab 2b,Banks
Employee entitlements,2021-03-31,4338.2,Tab 2b,Banks
Employee entitlements,2021-06-30,4858.6,Tab 2b,Banks
Employee entitlements,2021-09-30,5233.3,Tab 2b,Banks
Employee entitlements,2021-12-31,4712.8,Tab 2b,Banks
Employee entitlements,2022-03-31,4601.1,Tab 2b,Banks
Employee entitlements,2022-06-30,4914.8,Tab 2b,Banks
Employee entitlements,2022-09-30,5087.8,Tab 2b,Banks
Employee entitlements,2022-12-31,4545.3,Tab 2b,Banks
Employee entitlements,2023-03-31,4553.6,Tab 2b,Banks
Employee entitlements,2023-06-30,4959.7,Tab 2b,Banks
Employee entitlements,2023-09-30,5289.8,Tab 2b,Banks
Employee entitlements,2023-12-31,4580.3,Tab 2b,Banks
Employee entitlements,2024-03-31,4528.8,Tab 2b,Banks
Employee entitlements,2024-06-30,4985.9,Tab 2b,Banks
Employee entitlements,2024-09-30,5383.2,Tab 2b,Banks
Other,2004-06-30,4656.5,Tab 2b,Banks
Other,2004-09-30,2354.3,Tab 2b,Banks
Other,2004-12-31,2073.8,Tab 2b,Banks
Other,2005-03-31,2623.1,Tab 2b,Banks
Other,2005-06-30,4219.9,Tab 2b,Banks
Other,2005-09-30,3334.9,Tab 2b,Banks
Other,2005-12-31,2530.2,Tab 2b,Banks
Other,2006-03-31,4093.8,Tab 2b,Banks
Other,2006-06-30,5270.6,Tab 2b,Banks
Other,2006-09-30,4995.2,Tab 2b,Banks
Other,2006-12-31,2870.8,Tab 2b,Banks
Other,2007-03-31,4115.8,Tab 2b,Banks
Other,2007-06-30,5708.7,Tab 2b,Banks
Other,2007-09-30,5018.7,Tab 2b,Banks
Other,2007-12-31,2267.2,Tab 2b,Banks
Other,2008-03-31,3144.9,Tab 2b,Banks
Other,2008-06-30,5686.8,Tab 2b,Banks
Other,2008-09-30,5575.9,Tab 2b,Banks
Other,2008-12-31,3230.8,Tab 2b,Banks
Other,2009-03-31,3367.9,Tab 2b,Banks
Other,2009-06-30,5779,Tab 2b,Banks
Other,2009-09-30,4895.8,Tab 2b,Banks
Other,2009-12-31,2536.8,Tab 2b,Banks
Other,2010-03-31,4151.2,Tab 2b,Banks
Other,2010-06-30,5698.6,Tab 2b,Banks
Other,2010-09-30,5296.6,Tab 2b,Banks
Other,2010-12-31,2489,Tab 2b,Banks
Other,2011-03-31,4361.7,Tab 2b,Banks
Other,2011-06-30,6378.1,Tab 2b,Banks
Other,2011-09-30,5474.9,Tab 2b,Banks
Other,2011-12-31,2345.3,Tab 2b,Banks
Other,2012-03-31,4724.2,Tab 2b,Banks
Other,2012-06-30,7400.7,Tab 2b,Banks
Other,2012-09-30,6290.2,Tab 2b,Banks
Other,2012-12-31,2633.5,Tab 2b,Banks
Other,2013-03-31,4364,Tab 2b,Banks
Other,2013-06-30,9398.7,Tab 2b,Banks
Other,2013-09-30,5156,Tab 2b,Banks
Other,2013-12-31,2370.7,Tab 2b,Banks
Other,2014-03-31,5510.9,Tab 2b,Banks
Other,2014-06-30,9828.8,Tab 2b,Banks
Other,2014-09-30,7236.5,Tab 2b,Banks
Other,2014-12-31,4018.5,Tab 2b,Banks
Other,2015-03-31,6922.4,Tab 2b,Banks
Other,2015-06-30,9370.8,Tab 2b,Banks
Other,2015-09-30,8290.1,Tab 2b,Banks
Other,2015-12-31,4438.8,Tab 2b,Banks
Other,2016-03-31,2545.2,Tab 2b,Banks
Other,2016-06-30,10482.7,Tab 2b,Banks
Other,2016-09-30,2731.6,Tab 2b,Banks
Other,2016-12-31,2772.3,Tab 2b,Banks
Other,2017-03-31,6261,Tab 2b,Banks
Other,2017-06-30,10861.3,Tab 2b,Banks
Other,2017-09-30,3771.5,Tab 2b,Banks
Other,2017-12-31,3531.8,Tab 2b,Banks
Other,2018-03-31,4454.2,Tab 2b,Banks
Other,2018-06-30,11747,Tab 2b,Banks
Other,2018-09-30,4641.6,Tab 2b,Banks
Other,2018-12-31,5535.6,Tab 2b,Banks
Other,2019-03-31,8599.3,Tab 2b,Banks
Other,2019-06-30,11795.6,Tab 2b,Banks
Other,2019-09-30,9528,Tab 2b,Banks
Other,2019-12-31,9319.1,Tab 2b,Banks
Other,2020-03-31,11828.5,Tab 2b,Banks
Other,2020-06-30,12188.1,Tab 2b,Banks
Other,2020-09-30,12560,Tab 2b,Banks
Other,2020-12-31,10625.9,Tab 2b,Banks
Other,2021-03-31,10621.8,Tab 2b,Banks
Other,2021-06-30,13492.4,Tab 2b,Banks
Other,2021-09-30,9453.4,Tab 2b,Banks
Other,2021-12-31,9083.7,Tab 2b,Banks
Other,2022-03-31,9336.5,Tab 2b,Banks
Other,2022-06-30,12501.2,Tab 2b,Banks
Other,2022-09-30,7956.1,Tab 2b,Banks
Other,2022-12-31,7259.1,Tab 2b,Banks
Other,2023-03-31,7758.5,Tab 2b,Banks
Other,2023-06-30,9542,Tab 2b,Banks
Other,2023-09-30,7220.9,Tab 2b,Banks
Other,2023-12-31,6975.7,Tab 2b,Banks
Other,2024-03-31,7510.6,Tab 2b,Banks
Other,2024-06-30,6781.2,Tab 2b,Banks
Other,2024-09-30,6711.4,Tab 2b,Banks
Other short-term borrowings,2004-06-30,137967.9,Tab 2b,Banks
Other short-term borrowings,2004-09-30,139945.5,Tab 2b,Banks
Other short-term borrowings,2004-12-31,158298.5,Tab 2b,Banks
Other short-term borrowings,2005-03-31,152552.6,Tab 2b,Banks
Other short-term borrowings,2005-06-30,151323.1,Tab 2b,Banks
Other short-term borrowings,2005-09-30,167844.6,Tab 2b,Banks
Other short-term borrowings,2005-12-31,160430.2,Tab 2b,Banks
Other short-term borrowings,2006-03-31,177838.4,Tab 2b,Banks
Other short-term borrowings,2006-06-30,171467.4,Tab 2b,Banks
Other short-term borrowings,2006-09-30,193190.4,Tab 2b,Banks
Other short-term borrowings,2006-12-31,179164.4,Tab 2b,Banks
Other short-term borrowings,2007-03-31,186760.5,Tab 2b,Banks
Other short-term borrowings,2007-06-30,199780.6,Tab 2b,Banks
Other short-term borrowings,2007-09-30,213448.5,Tab 2b,Banks
Other short-term borrowings,2007-12-31,208112,Tab 2b,Banks
Other short-term borrowings,2008-03-31,226830.3,Tab 2b,Banks
Other short-term borrowings,2008-06-30,234137.6,Tab 2b,Banks
Other short-term borrowings,2008-09-30,253930.3,Tab 2b,Banks
Other short-term borrowings,2008-12-31,250893.3,Tab 2b,Banks
Other short-term borrowings,2009-03-31,200347.2,Tab 2b,Banks
Other short-term borrowings,2009-06-30,199151.1,Tab 2b,Banks
Other short-term borrowings,2009-09-30,180932.3,Tab 2b,Banks
Other short-term borrowings,2009-12-31,205536.3,Tab 2b,Banks
Other short-term borrowings,2010-03-31,192329.2,Tab 2b,Banks
Other short-term borrowings,2010-06-30,203148.5,Tab 2b,Banks
Other short-term borrowings,2010-09-30,162937.2,Tab 2b,Banks
Other short-term borrowings,2010-12-31,170998.3,Tab 2b,Banks
Other short-term borrowings,2011-03-31,169854.4,Tab 2b,Banks
Other short-term borrowings,2011-06-30,192723.8,Tab 2b,Banks
Other short-term borrowings,2011-09-30,207474.9,Tab 2b,Banks
Other short-term borrowings,2011-12-31,203590.8,Tab 2b,Banks
Other short-term borrowings,2012-03-31,200006.7,Tab 2b,Banks
Other short-term borrowings,2012-06-30,204766,Tab 2b,Banks
Other short-term borrowings,2012-09-30,183054,Tab 2b,Banks
Other short-term borrowings,2012-12-31,219318.5,Tab 2b,Banks
Other short-term borrowings,2013-03-31,195816.7,Tab 2b,Banks
Other short-term borrowings,2013-06-30,239286.1,Tab 2b,Banks
Other short-term borrowings,2013-09-30,197558,Tab 2b,Banks
Other short-term borrowings,2013-12-31,257042.1,Tab 2b,Banks
Other short-term borrowings,2014-03-31,243786.8,Tab 2b,Banks
Other short-term borrowings,2014-06-30,271469,Tab 2b,Banks
Other short-term borrowings,2014-09-30,251358.4,Tab 2b,Banks
Other short-term borrowings,2014-12-31,291138,Tab 2b,Banks
Other short-term borrowings,2015-03-31,285139.6,Tab 2b,Banks
Other short-term borrowings,2015-06-30,312904.8,Tab 2b,Banks
Other short-term borrowings,2015-09-30,291453.6,Tab 2b,Banks
Other short-term borrowings,2015-12-31,316965,Tab 2b,Banks
Other short-term borrowings,2016-03-31,270038,Tab 2b,Banks
Other short-term borrowings,2016-06-30,287644.5,Tab 2b,Banks
Other short-term borrowings,2016-09-30,264773.6,Tab 2b,Banks
Other short-term borrowings,2016-12-31,292528.9,Tab 2b,Banks
Other short-term borrowings,2017-03-31,273103,Tab 2b,Banks
Other short-term borrowings,2017-06-30,289380.1,Tab 2b,Banks
Other short-term borrowings,2017-09-30,286345.6,Tab 2b,Banks
Other short-term borrowings,2017-12-31,296148.6,Tab 2b,Banks
Other short-term borrowings,2018-03-31,300986.6,Tab 2b,Banks
Other short-term borrowings,2018-06-30,311298.3,Tab 2b,Banks
Other short-term borrowings,2018-09-30,285127.2,Tab 2b,Banks
Other short-term borrowings,2018-12-31,333024.3,Tab 2b,Banks
