var,date,value,table,type
Interest expense,2012-03-31,757.2,Tab 3a,CUBS
Interest expense,2012-06-30,695.8,Tab 3a,CUBS
Interest expense,2012-09-30,666.2,Tab 3a,CUBS
Interest expense,2012-12-31,627.8,Tab 3a,CUBS
Interest expense,2013-03-31,548.4,Tab 3a,CUBS
Interest expense,2013-06-30,525.1,Tab 3a,CUBS
Interest expense,2013-09-30,473.4,Tab 3a,CUBS
Interest expense,2013-12-31,444.1,Tab 3a,CUBS
Interest expense,2014-03-31,426.4,Tab 3a,CUBS
Interest expense,2014-06-30,424.9,Tab 3a,CUBS
Interest expense,2014-09-30,424.7,Tab 3a,CUBS
Interest expense,2014-12-31,402.1,Tab 3a,CUBS
Interest expense,2015-03-31,384.3,Tab 3a,CUBS
Interest expense,2015-06-30,365.5,Tab 3a,CUBS
Interest expense,2015-09-30,313,Tab 3a,CUBS
Interest expense,2015-12-31,304.1,Tab 3a,CUBS
Interest expense,2016-03-31,282.1,Tab 3a,CUBS
Interest expense,2016-06-30,257.9,Tab 3a,CUBS
Interest expense,2016-09-30,244.6,Tab 3a,CUBS
Interest expense,2016-12-31,237.3,Tab 3a,CUBS
Interest expense,2017-03-31,225.2,Tab 3a,CUBS
Interest expense,2017-06-30,229.5,Tab 3a,CUBS
Interest expense,2017-09-30,230.4,Tab 3a,CUBS
Interest expense,2017-12-31,222.2,Tab 3a,CUBS
Interest expense,2018-03-31,208.1,Tab 3a,CUBS
Interest expense,2018-06-30,213.5,Tab 3a,CUBS
Interest expense,2018-09-30,222.5,Tab 3a,CUBS
Interest expense,2018-12-31,226.1,Tab 3a,CUBS
Interest expense,2019-03-31,222.9,Tab 3a,CUBS
Interest expense,2019-06-30,224.8,Tab 3a,CUBS
Interest expense,2019-09-30,203,Tab 3a,CUBS
Interest expense,2019-12-31,166.9,Tab 3a,CUBS
Interest expense,2020-03-31,147.6,Tab 3a,CUBS
Interest expense,2020-06-30,123.1,Tab 3a,CUBS
Interest expense,2020-09-30,101.5,Tab 3a,CUBS
Interest expense,2020-12-31,83.6,Tab 3a,CUBS
Interest expense,2021-03-31,66.1,Tab 3a,CUBS
Interest expense,2021-06-30,52.6,Tab 3a,CUBS
Interest expense,2021-09-30,47.1,Tab 3a,CUBS
Interest expense,2021-12-31,43.8,Tab 3a,CUBS
Interest expense,2022-03-31,44.4,Tab 3a,CUBS
Interest expense,2022-06-30,51.8,Tab 3a,CUBS
Interest expense,2022-09-30,105,Tab 3a,CUBS
Interest expense,2022-12-31,183.9,Tab 3a,CUBS
Interest expense,2023-03-31,133.1,Tab 3a,CUBS
Interest expense,2023-06-30,175.2,Tab 3a,CUBS
Interest expense,2023-09-30,209,Tab 3a,CUBS
Interest expense,2023-12-31,232,Tab 3a,CUBS
Interest expense,2024-03-31,242,Tab 3a,CUBS
Interest expense,2024-06-30,297.9,Tab 3a,CUBS
Interest expense,2024-09-30,277.2,Tab 3a,CUBS
Interest expense,2024-12-31,283.9,Tab 3a,CUBS
Interest expense,2025-03-31,277.7,Tab 3a,CUBS
Deposits,2004-09-30,391.9,Tab 3a,CUBS
Deposits,2004-12-31,396.9,Tab 3a,CUBS
Deposits,2005-03-31,403.7,Tab 3a,CUBS
Deposits,2005-06-30,422.2,Tab 3a,CUBS
Deposits,2005-09-30,447.8,Tab 3a,CUBS
Deposits,2005-12-31,464.1,Tab 3a,CUBS
Deposits,2006-03-31,505.9,Tab 3a,CUBS
Deposits,2006-06-30,484.9,Tab 3a,CUBS
Deposits,2006-09-30,526.2,Tab 3a,CUBS
Deposits,2006-12-31,559.1,Tab 3a,CUBS
Deposits,2007-03-31,569,Tab 3a,CUBS
Deposits,2007-06-30,592.6,Tab 3a,CUBS
Deposits,2007-09-30,629.6,Tab 3a,CUBS
Deposits,2007-12-31,673.4,Tab 3a,CUBS
Deposits,2008-03-31,717.4,Tab 3a,CUBS
Deposits,2008-06-30,788.1,Tab 3a,CUBS
Deposits,2008-09-30,798.5,Tab 3a,CUBS
Deposits,2008-12-31,759.4,Tab 3a,CUBS
Deposits,2009-03-31,618.6,Tab 3a,CUBS
Deposits,2009-06-30,506.2,Tab 3a,CUBS
Deposits,2009-09-30,472.7,Tab 3a,CUBS
Deposits,2009-12-31,480.3,Tab 3a,CUBS
Deposits,2010-03-31,550.8,Tab 3a,CUBS
Deposits,2010-06-30,642.7,Tab 3a,CUBS
Deposits,2010-09-30,706,Tab 3a,CUBS
Deposits,2010-12-31,738.5,Tab 3a,CUBS
Deposits,2011-03-31,753,Tab 3a,CUBS
Deposits,2011-06-30,781.7,Tab 3a,CUBS
Deposits,2011-09-30,794.2,Tab 3a,CUBS
Deposits,2011-12-31,724.9,Tab 3a,CUBS
Deposits,2012-03-31,661.9,Tab 3a,CUBS
Deposits,2012-06-30,613.3,Tab 3a,CUBS
Deposits,2012-09-30,592.7,Tab 3a,CUBS
Deposits,2012-12-31,552.9,Tab 3a,CUBS
Deposits,2013-03-31,500.9,Tab 3a,CUBS
Deposits,2013-06-30,491,Tab 3a,CUBS
Deposits,2013-09-30,436.5,Tab 3a,CUBS
Deposits,2013-12-31,409.8,Tab 3a,CUBS
Deposits,2014-03-31,394.4,Tab 3a,CUBS
Deposits,2014-06-30,395.1,Tab 3a,CUBS
Deposits,2014-09-30,386.3,Tab 3a,CUBS
Deposits,2014-12-31,367,Tab 3a,CUBS
Deposits,2015-03-31,346.8,Tab 3a,CUBS
Deposits,2015-06-30,322.6,Tab 3a,CUBS
Deposits,2015-09-30,283,Tab 3a,CUBS
Deposits,2015-12-31,269.2,Tab 3a,CUBS
Deposits,2016-03-31,249.5,Tab 3a,CUBS
Deposits,2016-06-30,221.2,Tab 3a,CUBS
Deposits,2016-09-30,209.2,Tab 3a,CUBS
Deposits,2016-12-31,202.1,Tab 3a,CUBS
Deposits,2017-03-31,191,Tab 3a,CUBS
Deposits,2017-06-30,192.7,Tab 3a,CUBS
Deposits,2017-09-30,192.5,Tab 3a,CUBS
Deposits,2017-12-31,187.3,Tab 3a,CUBS
Deposits,2018-03-31,178.5,Tab 3a,CUBS
Deposits,2018-06-30,181,Tab 3a,CUBS
Deposits,2018-09-30,187.8,Tab 3a,CUBS
Deposits,2018-12-31,190.6,Tab 3a,CUBS
Deposits,2019-03-31,188.2,Tab 3a,CUBS
Deposits,2019-06-30,191.3,Tab 3a,CUBS
Deposits,2019-09-30,173.4,Tab 3a,CUBS
Deposits,2019-12-31,138.6,Tab 3a,CUBS
Deposits,2020-03-31,121,Tab 3a,CUBS
Deposits,2020-06-30,98,Tab 3a,CUBS
Deposits,2020-09-30,84.9,Tab 3a,CUBS
Deposits,2020-12-31,66.3,Tab 3a,CUBS
Deposits,2021-03-31,49.6,Tab 3a,CUBS
Deposits,2021-06-30,37.2,Tab 3a,CUBS
Deposits,2021-09-30,34.6,Tab 3a,CUBS
Deposits,2021-12-31,31.2,Tab 3a,CUBS
Deposits,2022-03-31,29.3,Tab 3a,CUBS
Deposits,2022-06-30,34,Tab 3a,CUBS
Deposits,2022-09-30,81.1,Tab 3a,CUBS
Deposits,2022-12-31,150.4,Tab 3a,CUBS
Deposits,2023-03-31,132.7,Tab 3a,CUBS
Deposits,2023-06-30,166.8,Tab 3a,CUBS
Deposits,2023-09-30,198.7,Tab 3a,CUBS
Deposits,2023-12-31,215.8,Tab 3a,CUBS
Deposits,2024-03-31,219.5,Tab 3a,CUBS
Deposits,2024-06-30,228.4,Tab 3a,CUBS
Deposits,2024-09-30,242,Tab 3a,CUBS
Deposits,2024-12-31,243.4,Tab 3a,CUBS
Deposits,2025-03-31,237.1,Tab 3a,CUBS
Borrowings,2004-09-30,23.9,Tab 3a,CUBS
Borrowings,2004-12-31,26.8,Tab 3a,CUBS
Borrowings,2005-03-31,25.6,Tab 3a,CUBS
Borrowings,2005-06-30,31.3,Tab 3a,CUBS
Borrowings,2005-09-30,31.4,Tab 3a,CUBS
Borrowings,2005-12-31,28.3,Tab 3a,CUBS
Borrowings,2006-03-31,35.8,Tab 3a,CUBS
Borrowings,2006-06-30,32,Tab 3a,CUBS
Borrowings,2006-09-30,36.8,Tab 3a,CUBS
Borrowings,2006-12-31,38.4,Tab 3a,CUBS
Borrowings,2007-03-31,37.9,Tab 3a,CUBS
Borrowings,2007-06-30,41.5,Tab 3a,CUBS
Borrowings,2007-09-30,41.7,Tab 3a,CUBS
Borrowings,2007-12-31,46.2,Tab 3a,CUBS
Borrowings,2008-03-31,55.3,Tab 3a,CUBS
Borrowings,2008-06-30,61.7,Tab 3a,CUBS
Borrowings,2008-09-30,61.6,Tab 3a,CUBS
Borrowings,2008-12-31,54.3,Tab 3a,CUBS
Borrowings,2009-03-31,42.9,Tab 3a,CUBS
Borrowings,2009-06-30,31.3,Tab 3a,CUBS
Borrowings,2009-09-30,34.9,Tab 3a,CUBS
Borrowings,2009-12-31,50.3,Tab 3a,CUBS
Borrowings,2010-03-31,58.9,Tab 3a,CUBS
Borrowings,2010-06-30,59.5,Tab 3a,CUBS
Borrowings,2010-09-30,60.9,Tab 3a,CUBS
Borrowings,2010-12-31,91.9,Tab 3a,CUBS
Borrowings,2011-03-31,106.1,Tab 3a,CUBS
Borrowings,2011-06-30,85.7,Tab 3a,CUBS
Borrowings,2011-09-30,96.9,Tab 3a,CUBS
Borrowings,2011-12-31,81,Tab 3a,CUBS
Borrowings,2012-03-31,72.2,Tab 3a,CUBS
Borrowings,2012-06-30,59.5,Tab 3a,CUBS
Borrowings,2012-09-30,45.5,Tab 3a,CUBS
Borrowings,2012-12-31,47.8,Tab 3a,CUBS
Borrowings,2013-03-31,29.6,Tab 3a,CUBS
Borrowings,2013-06-30,16.1,Tab 3a,CUBS
Borrowings,2013-09-30,26.3,Tab 3a,CUBS
Borrowings,2013-12-31,31.5,Tab 3a,CUBS
Borrowings,2014-03-31,30.8,Tab 3a,CUBS
Borrowings,2014-06-30,32.9,Tab 3a,CUBS
Borrowings,2014-09-30,29.1,Tab 3a,CUBS
Borrowings,2014-12-31,26.8,Tab 3a,CUBS
Borrowings,2015-03-31,55.6,Tab 3a,CUBS
Borrowings,2015-06-30,40.6,Tab 3a,CUBS
Borrowings,2015-09-30,26.4,Tab 3a,CUBS
Borrowings,2015-12-31,27,Tab 3a,CUBS
Borrowings,2016-03-31,27.8,Tab 3a,CUBS
Borrowings,2016-06-30,31.4,Tab 3a,CUBS
Borrowings,2016-09-30,29.9,Tab 3a,CUBS
Borrowings,2016-12-31,29.3,Tab 3a,CUBS
Borrowings,2017-03-31,28.8,Tab 3a,CUBS
Borrowings,2017-06-30,32.4,Tab 3a,CUBS
Borrowings,2017-09-30,31.8,Tab 3a,CUBS
Borrowings,2017-12-31,29.6,Tab 3a,CUBS
Borrowings,2018-03-31,25.1,Tab 3a,CUBS
Borrowings,2018-06-30,28.6,Tab 3a,CUBS
Borrowings,2018-09-30,30,Tab 3a,CUBS
Borrowings,2018-12-31,30.5,Tab 3a,CUBS
Borrowings,2019-03-31,31.7,Tab 3a,CUBS
Borrowings,2019-06-30,28.5,Tab 3a,CUBS
Borrowings,2019-09-30,24.4,Tab 3a,CUBS
Borrowings,2019-12-31,21.5,Tab 3a,CUBS
Borrowings,2020-03-31,20.9,Tab 3a,CUBS
Borrowings,2020-06-30,16.2,Tab 3a,CUBS
Borrowings,2020-09-30,13,Tab 3a,CUBS
Borrowings,2020-12-31,12,Tab 3a,CUBS
Borrowings,2021-03-31,10.7,Tab 3a,CUBS
Borrowings,2021-06-30,10.6,Tab 3a,CUBS
Borrowings,2021-09-30,10.6,Tab 3a,CUBS
Borrowings,2021-12-31,10.6,Tab 3a,CUBS
Borrowings,2022-03-31,10.2,Tab 3a,CUBS
Borrowings,2022-06-30,12.3,Tab 3a,CUBS
Borrowings,2022-09-30,23.4,Tab 3a,CUBS
Borrowings,2022-12-31,33,Tab 3a,CUBS
Borrowings,2023-03-31,7.3,Tab 3a,CUBS
Borrowings,2023-06-30,9.9,Tab 3a,CUBS
Borrowings,2023-09-30,10.7,Tab 3a,CUBS
Borrowings,2023-12-31,11,Tab 3a,CUBS
Borrowings,2024-03-31,14.2,Tab 3a,CUBS
Borrowings,2024-06-30,15.9,Tab 3a,CUBS
Borrowings,2024-09-30,16,Tab 3a,CUBS
Borrowings,2024-12-31,17.5,Tab 3a,CUBS
Borrowings,2025-03-31,17.8,Tab 3a,CUBS
Other interest bearing liabilities,2004-09-30,3.1,Tab 3a,CUBS
Other interest bearing liabilities,2004-12-31,3.2,Tab 3a,CUBS
Other interest bearing liabilities,2005-03-31,4,Tab 3a,CUBS
Other interest bearing liabilities,2005-06-30,4.2,Tab 3a,CUBS
Other interest bearing liabilities,2005-09-30,2.7,Tab 3a,CUBS
Other interest bearing liabilities,2005-12-31,4,Tab 3a,CUBS
Other interest bearing liabilities,2006-03-31,3.8,Tab 3a,CUBS
Other interest bearing liabilities,2006-06-30,6,Tab 3a,CUBS
Other interest bearing liabilities,2006-09-30,5.3,Tab 3a,CUBS
Other interest bearing liabilities,2006-12-31,5.4,Tab 3a,CUBS
Other interest bearing liabilities,2007-03-31,6.3,Tab 3a,CUBS
Other interest bearing liabilities,2007-06-30,6.9,Tab 3a,CUBS
Other interest bearing liabilities,2007-09-30,10.1,Tab 3a,CUBS
Other interest bearing liabilities,2007-12-31,12.7,Tab 3a,CUBS
Other interest bearing liabilities,2008-03-31,19.4,Tab 3a,CUBS
Other interest bearing liabilities,2008-06-30,-7,Tab 3a,CUBS
Other interest bearing liabilities,2008-09-30,15.9,Tab 3a,CUBS
Other interest bearing liabilities,2008-12-31,2.2,Tab 3a,CUBS
Other interest bearing liabilities,2009-03-31,15.8,Tab 3a,CUBS
Other interest bearing liabilities,2009-06-30,78.3,Tab 3a,CUBS
Other interest bearing liabilities,2009-09-30,20.1,Tab 3a,CUBS
Other interest bearing liabilities,2009-12-31,5.1,Tab 3a,CUBS
Other interest bearing liabilities,2010-03-31,12.5,Tab 3a,CUBS
Other interest bearing liabilities,2010-06-30,16.4,Tab 3a,CUBS
Other interest bearing liabilities,2010-09-30,10.8,Tab 3a,CUBS
Other interest bearing liabilities,2010-12-31,17.1,Tab 3a,CUBS
Other interest bearing liabilities,2011-03-31,83.9,Tab 3a,CUBS
Other interest bearing liabilities,2011-06-30,40.1,Tab 3a,CUBS
Other interest bearing liabilities,2011-09-30,31.8,Tab 3a,CUBS
Other interest bearing liabilities,2011-12-31,46.2,Tab 3a,CUBS
Other interest bearing liabilities,2012-03-31,35.5,Tab 3a,CUBS
Other interest bearing liabilities,2012-06-30,34.3,Tab 3a,CUBS
Other interest bearing liabilities,2012-09-30,40.4,Tab 3a,CUBS
Other interest bearing liabilities,2012-12-31,37.7,Tab 3a,CUBS
Other interest bearing liabilities,2013-03-31,27.4,Tab 3a,CUBS
Other interest bearing liabilities,2013-06-30,29.1,Tab 3a,CUBS
Other interest bearing liabilities,2013-09-30,29.1,Tab 3a,CUBS
Other interest bearing liabilities,2013-12-31,34.1,Tab 3a,CUBS
Other interest bearing liabilities,2014-03-31,31.8,Tab 3a,CUBS
Other interest bearing liabilities,2014-06-30,26.6,Tab 3a,CUBS
Other interest bearing liabilities,2014-09-30,20.3,Tab 3a,CUBS
Other interest bearing liabilities,2014-12-31,18.4,Tab 3a,CUBS
Other interest bearing liabilities,2015-03-31,-9.1,Tab 3a,CUBS
Other interest bearing liabilities,2015-06-30,10.3,Tab 3a,CUBS
Other interest bearing liabilities,2015-09-30,13.1,Tab 3a,CUBS
Other interest bearing liabilities,2015-12-31,15,Tab 3a,CUBS
Other interest bearing liabilities,2016-03-31,1.9,Tab 3a,CUBS
Other interest bearing liabilities,2016-06-30,9.1,Tab 3a,CUBS
Other interest bearing liabilities,2016-09-30,9,Tab 3a,CUBS
Other interest bearing liabilities,2016-12-31,9,Tab 3a,CUBS
Other interest bearing liabilities,2017-03-31,8.2,Tab 3a,CUBS
Other interest bearing liabilities,2017-06-30,7.6,Tab 3a,CUBS
Other interest bearing liabilities,2017-09-30,9.8,Tab 3a,CUBS
Other interest bearing liabilities,2017-12-31,8.9,Tab 3a,CUBS
Other interest bearing liabilities,2018-03-31,7.8,Tab 3a,CUBS
Other interest bearing liabilities,2018-06-30,7.1,Tab 3a,CUBS
Other interest bearing liabilities,2018-09-30,7.7,Tab 3a,CUBS
Other interest bearing liabilities,2018-12-31,7.7,Tab 3a,CUBS
Other interest bearing liabilities,2019-03-31,5.7,Tab 3a,CUBS
Other interest bearing liabilities,2019-06-30,7.5,Tab 3a,CUBS
Other interest bearing liabilities,2019-09-30,7.4,Tab 3a,CUBS
Other interest bearing liabilities,2019-12-31,9.9,Tab 3a,CUBS
Other interest bearing liabilities,2020-03-31,8.1,Tab 3a,CUBS
Other interest bearing liabilities,2020-06-30,11,Tab 3a,CUBS
Other interest bearing liabilities,2020-09-30,5.7,Tab 3a,CUBS
Other interest bearing liabilities,2020-12-31,7.1,Tab 3a,CUBS
Other interest bearing liabilities,2021-03-31,7.4,Tab 3a,CUBS
Other interest bearing liabilities,2021-06-30,4.6,Tab 3a,CUBS
Other interest bearing liabilities,2021-09-30,3,Tab 3a,CUBS
Other interest bearing liabilities,2021-12-31,3,Tab 3a,CUBS
Other interest bearing liabilities,2022-03-31,5.8,Tab 3a,CUBS
Other interest bearing liabilities,2022-06-30,6.4,Tab 3a,CUBS
Other interest bearing liabilities,2022-09-30,1.7,Tab 3a,CUBS
Other interest bearing liabilities,2022-12-31,1.8,Tab 3a,CUBS
Other interest bearing liabilities,2023-03-31,-6.9,Tab 3a,CUBS
Other interest bearing liabilities,2023-06-30,-1.5,Tab 3a,CUBS
Other interest bearing liabilities,2023-09-30,-0.4,Tab 3a,CUBS
Other interest bearing liabilities,2023-12-31,5.2,Tab 3a,CUBS
Other interest bearing liabilities,2024-03-31,8.3,Tab 3a,CUBS
Other interest bearing liabilities,2024-06-30,53.6,Tab 3a,CUBS
Other interest bearing liabilities,2024-09-30,19.2,Tab 3a,CUBS
Other interest bearing liabilities,2024-12-31,22.9,Tab 3a,CUBS
Other interest bearing liabilities,2025-03-31,22.8,Tab 3a,CUBS
Net interest income,2004-09-30,372.2,Tab 3a,CUBS
Net interest income,2004-12-31,376,Tab 3a,CUBS
Net interest income,2005-03-31,368.3,Tab 3a,CUBS
Net interest income,2005-06-30,384.6,Tab 3a,CUBS
Net interest income,2005-09-30,394.4,Tab 3a,CUBS
Net interest income,2005-12-31,396.4,Tab 3a,CUBS
Net interest income,2006-03-31,417.9,Tab 3a,CUBS
Net interest income,2006-06-30,400.5,Tab 3a,CUBS
Net interest income,2006-09-30,429.5,Tab 3a,CUBS
Net interest income,2006-12-31,439.6,Tab 3a,CUBS
Net interest income,2007-03-31,430.3,Tab 3a,CUBS
Net interest income,2007-06-30,434.8,Tab 3a,CUBS
Net interest income,2007-09-30,444.1,Tab 3a,CUBS
Net interest income,2007-12-31,449.3,Tab 3a,CUBS
Net interest income,2008-03-31,447.2,Tab 3a,CUBS
Net interest income,2008-06-30,481.8,Tab 3a,CUBS
Net interest income,2008-09-30,440.9,Tab 3a,CUBS
Net interest income,2008-12-31,420.8,Tab 3a,CUBS
Net interest income,2009-03-31,372,Tab 3a,CUBS
Net interest income,2009-06-30,363.4,Tab 3a,CUBS
Net interest income,2009-09-30,452.8,Tab 3a,CUBS
Net interest income,2009-12-31,476.1,Tab 3a,CUBS
Net interest income,2010-03-31,467.7,Tab 3a,CUBS
Net interest income,2010-06-30,475.2,Tab 3a,CUBS
Net interest income,2010-09-30,499,Tab 3a,CUBS
Net interest income,2010-12-31,507.8,Tab 3a,CUBS
Net interest income,2011-03-31,504.9,Tab 3a,CUBS
Net interest income,2011-06-30,525.7,Tab 3a,CUBS
Net interest income,2011-09-30,508.9,Tab 3a,CUBS
Net interest income,2011-12-31,469.6,Tab 3a,CUBS
Net interest income,2012-03-31,426.9,Tab 3a,CUBS
Net interest income,2012-06-30,406.5,Tab 3a,CUBS
Net interest income,2012-09-30,413.5,Tab 3a,CUBS
Net interest income,2012-12-31,411.1,Tab 3a,CUBS
Net interest income,2013-03-31,390.5,Tab 3a,CUBS
Net interest income,2013-06-30,396.3,Tab 3a,CUBS
Net interest income,2013-09-30,365.8,Tab 3a,CUBS
Net interest income,2013-12-31,374.8,Tab 3a,CUBS
Net interest income,2014-03-31,371,Tab 3a,CUBS
Net interest income,2014-06-30,377.8,Tab 3a,CUBS
Net interest income,2014-09-30,379.2,Tab 3a,CUBS
Net interest income,2014-12-31,365.4,Tab 3a,CUBS
Net interest income,2015-03-31,350.8,Tab 3a,CUBS
Net interest income,2015-06-30,347.2,Tab 3a,CUBS
Net interest income,2015-09-30,324.4,Tab 3a,CUBS
Net interest income,2015-12-31,330.7,Tab 3a,CUBS
Net interest income,2016-03-31,320.4,Tab 3a,CUBS
Net interest income,2016-06-30,287.7,Tab 3a,CUBS
Net interest income,2016-09-30,268.9,Tab 3a,CUBS
Net interest income,2016-12-31,268.4,Tab 3a,CUBS
Net interest income,2017-03-31,260.4,Tab 3a,CUBS
Net interest income,2017-06-30,271.9,Tab 3a,CUBS
Net interest income,2017-09-30,275.2,Tab 3a,CUBS
Net interest income,2017-12-31,275,Tab 3a,CUBS
Net interest income,2018-03-31,263.3,Tab 3a,CUBS
Net interest income,2018-06-30,266.1,Tab 3a,CUBS
Net interest income,2018-09-30,273,Tab 3a,CUBS
Net interest income,2018-12-31,273.2,Tab 3a,CUBS
Net interest income,2019-03-31,261.4,Tab 3a,CUBS
Net interest income,2019-06-30,264.4,Tab 3a,CUBS
Net interest income,2019-09-30,259.1,Tab 3a,CUBS
Net interest income,2019-12-31,250.6,Tab 3a,CUBS
Net interest income,2020-03-31,253.8,Tab 3a,CUBS
Net interest income,2020-06-30,231.8,Tab 3a,CUBS
Net interest income,2020-09-30,232.4,Tab 3a,CUBS
Net interest income,2020-12-31,244.7,Tab 3a,CUBS
Net interest income,2021-03-31,246,Tab 3a,CUBS
Net interest income,2021-06-30,249.4,Tab 3a,CUBS
Net interest income,2021-09-30,248.1,Tab 3a,CUBS
Net interest income,2021-12-31,241.3,Tab 3a,CUBS
Net interest income,2022-03-31,234.3,Tab 3a,CUBS
Net interest income,2022-06-30,245.4,Tab 3a,CUBS
Net interest income,2022-09-30,297.1,Tab 3a,CUBS
Net interest income,2022-12-31,312.3,Tab 3a,CUBS
Net interest income,2023-03-31,169.7,Tab 3a,CUBS
Net interest income,2023-06-30,169.2,Tab 3a,CUBS
Net interest income,2023-09-30,171,Tab 3a,CUBS
Net interest income,2023-12-31,172.6,Tab 3a,CUBS
Net interest income,2024-03-31,176.1,Tab 3a,CUBS
Net interest income,2024-06-30,180.2,Tab 3a,CUBS
Net interest income,2024-09-30,181.5,Tab 3a,CUBS
Net interest income,2024-12-31,187.8,Tab 3a,CUBS
Net interest income,2025-03-31,187.7,Tab 3a,CUBS
Other operating income,2004-09-30,175.3,Tab 3a,CUBS
Other operating income,2004-12-31,190.8,Tab 3a,CUBS
Other operating income,2005-03-31,182,Tab 3a,CUBS
Other operating income,2005-06-30,201.3,Tab 3a,CUBS
Other operating income,2005-09-30,194.6,Tab 3a,CUBS
Other operating income,2005-12-31,208.9,Tab 3a,CUBS
Other operating income,2006-03-31,216.3,Tab 3a,CUBS
Other operating income,2006-06-30,203.4,Tab 3a,CUBS
Other operating income,2006-09-30,200.5,Tab 3a,CUBS
Other operating income,2006-12-31,192.3,Tab 3a,CUBS
Other operating income,2007-03-31,183.8,Tab 3a,CUBS
Other operating income,2007-06-30,207.8,Tab 3a,CUBS
Other operating income,2007-09-30,193.4,Tab 3a,CUBS
Other operating income,2007-12-31,197.5,Tab 3a,CUBS
Other operating income,2008-03-31,203.7,Tab 3a,CUBS
Other operating income,2008-06-30,209.7,Tab 3a,CUBS
Other operating income,2008-09-30,157,Tab 3a,CUBS
Other operating income,2008-12-31,189.5,Tab 3a,CUBS
Other operating income,2009-03-31,201.1,Tab 3a,CUBS
Other operating income,2009-06-30,241.1,Tab 3a,CUBS
Other operating income,2009-09-30,173.3,Tab 3a,CUBS
Other operating income,2009-12-31,176.5,Tab 3a,CUBS
Other operating income,2010-03-31,171.6,Tab 3a,CUBS
Other operating income,2010-06-30,216,Tab 3a,CUBS
Other operating income,2010-09-30,167.1,Tab 3a,CUBS
Other operating income,2010-12-31,189.2,Tab 3a,CUBS
Other operating income,2011-03-31,166.8,Tab 3a,CUBS
Other operating income,2011-06-30,188.3,Tab 3a,CUBS
Other operating income,2011-09-30,150.1,Tab 3a,CUBS
Other operating income,2011-12-31,149.9,Tab 3a,CUBS
Other operating income,2012-03-31,131.8,Tab 3a,CUBS
Other operating income,2012-06-30,157.8,Tab 3a,CUBS
Other operating income,2012-09-30,140.3,Tab 3a,CUBS
Other operating income,2012-12-31,144.8,Tab 3a,CUBS
Other operating income,2013-03-31,115.6,Tab 3a,CUBS
Other operating income,2013-06-30,133.8,Tab 3a,CUBS
Other operating income,2013-09-30,117.9,Tab 3a,CUBS
Other operating income,2013-12-31,120,Tab 3a,CUBS
Other operating income,2014-03-31,106.9,Tab 3a,CUBS
Other operating income,2014-06-30,126.1,Tab 3a,CUBS
Other operating income,2014-09-30,113.6,Tab 3a,CUBS
Other operating income,2014-12-31,113.6,Tab 3a,CUBS
Other operating income,2015-03-31,109.6,Tab 3a,CUBS
Other operating income,2015-06-30,101.6,Tab 3a,CUBS
Other operating income,2015-09-30,96.2,Tab 3a,CUBS
Other operating income,2015-12-31,96.2,Tab 3a,CUBS
Other operating income,2016-03-31,83.4,Tab 3a,CUBS
Other operating income,2016-06-30,87.4,Tab 3a,CUBS
Other operating income,2016-09-30,82.7,Tab 3a,CUBS
Other operating income,2016-12-31,81.7,Tab 3a,CUBS
Other operating income,2017-03-31,72.5,Tab 3a,CUBS
Other operating income,2017-06-30,83.4,Tab 3a,CUBS
Other operating income,2017-09-30,77.5,Tab 3a,CUBS
Other operating income,2017-12-31,79.7,Tab 3a,CUBS
Other operating income,2018-03-31,68.6,Tab 3a,CUBS
Other operating income,2018-06-30,73.2,Tab 3a,CUBS
Other operating income,2018-09-30,70,Tab 3a,CUBS
Other operating income,2018-12-31,68.8,Tab 3a,CUBS
Other operating income,2019-03-31,70.8,Tab 3a,CUBS
Other operating income,2019-06-30,72.9,Tab 3a,CUBS
Other operating income,2019-09-30,70.6,Tab 3a,CUBS
Other operating income,2019-12-31,65.3,Tab 3a,CUBS
Other operating income,2020-03-31,52.6,Tab 3a,CUBS
Other operating income,2020-06-30,53.3,Tab 3a,CUBS
Other operating income,2020-09-30,49.8,Tab 3a,CUBS
Other operating income,2020-12-31,50.9,Tab 3a,CUBS
Other operating income,2021-03-31,49.5,Tab 3a,CUBS
Other operating income,2021-06-30,54.6,Tab 3a,CUBS
Other operating income,2021-09-30,56.8,Tab 3a,CUBS
Other operating income,2021-12-31,54.5,Tab 3a,CUBS
Other operating income,2022-03-31,50.7,Tab 3a,CUBS
Other operating income,2022-06-30,30.2,Tab 3a,CUBS
Other operating income,2022-09-30,43,Tab 3a,CUBS
Other operating income,2022-12-31,43.3,Tab 3a,CUBS
Other operating income,2023-03-31,25.2,Tab 3a,CUBS
Other operating income,2023-06-30,24.1,Tab 3a,CUBS
Other operating income,2023-09-30,26.5,Tab 3a,CUBS
Other operating income,2023-12-31,29.6,Tab 3a,CUBS
Other operating income,2024-03-31,25.7,Tab 3a,CUBS
Other operating income,2024-06-30,31.2,Tab 3a,CUBS
Other operating income,2024-09-30,28.7,Tab 3a,CUBS
Other operating income,2024-12-31,37.7,Tab 3a,CUBS
Other operating income,2025-03-31,28.7,Tab 3a,CUBS
Fee and commission,2004-09-30,147.1,Tab 3a,CUBS
Fee and commission,2004-12-31,156.3,Tab 3a,CUBS
Fee and commission,2005-03-31,151.9,Tab 3a,CUBS
